,unfunny,somewhat funny,funny,caption,score,precision
298,57,25,6,"Caution, objects above you are larger than they actually appear.",1.4204545454545454,0.06609259935832569
299,59,21,8,"This letter is from Trump, sir. He claims he has a larger sword.",1.4204545454545454,0.06993352364672878
300,54,20,7,We apologize for the delay in shipping. Your order of 'Oversized Fork and Spoon' will arrive Friday.,1.4197530864197532,0.07214568066018262
301,59,29,5,"No worries, sire--just issue this proclamation: 'Swords don't kill people; people kill people.'",1.4193548387096775,0.061769490822989576
302,58,20,8,"Wait , you haven't seen the fork we have hanging in the dining room...",1.4186046511627908,0.07107753089289402
303,60,16,10,There’s a lot of legalese. What it boils down to is they won’t insure your life,1.4186046511627908,0.07482787595719476
304,62,20,9,"As your majesty proclaimed, everything in your new kingdom would be HUGE.",1.4175824175824177,0.07000075713167038
305,59,26,6,"Sire, the kingdom has gone without an accident for three hundred days.",1.4175824175824177,0.06455621787563431
306,61,22,8,"Sire, the manual indicates that the orientation should be in portrait mode.",1.4175824175824177,0.06823419783955004
307,63,26,7,"It actually does look mightier than that pen we had up there earlier, but does it send the right message?",1.4166666666666667,0.06398099132915955
308,62,17,10,Whoever said the pen is mightier than the sword hasn't seen my sword.,1.4157303370786516,0.0728960752337561
309,62,17,10,"Damocles, Schmamocles. I just like the way it pulls the room together.",1.4157303370786516,0.0728960752337561
310,56,18,8,"...and as requested, we've fired the decorator.",1.4146341463414631,0.07352119222900019
311,60,18,9,"My Lord, the future looks grim.....any way you slice it.",1.4137931034482758,0.0722934043367284
312,55,28,4,He who lives by the sword er you know the rest.,1.4137931034482758,0.062368223309502924
313,59,20,8,"It says that your reign is hanging by a thread, sire.",1.4137931034482758,0.07042036711230469
314,59,20,8,And the queen says you're not fooling anyone about the size of your sword.,1.4137931034482758,0.07042036711230469
315,58,22,7,"Sire, it’s a gift from the royal rope makers union negotiating committee.",1.4137931034482758,0.06849613053209523
316,63,20,9,"If you're going to make that big of a deal about it, Damocles says keep the damn thing.",1.4130434782608696,0.06938432046013795
317,62,19,9,"What? My enemy at the gates! Anything more, messenger? Frayed knot, my lord!",1.4111111111111112,0.07047979752232285
318,62,19,9,"And a final note, the royal fork will be delivered by the end of the week.",1.4111111111111112,0.07047979752232285
319,63,17,10,Castle Rope Company made a recall last week.,1.4111111111111112,0.07222942439840536
320,57,29,4,I see that it's mentioned here in the small print.,1.4111111111111112,0.060983296140016775
321,63,14,11,"And at 3:30, Damocles has asked for a little time. You have no appointments after that.",1.4090909090909092,0.07518066647337107
322,64,12,12,"Methinks in this instance, the sword is mightier than the pen.",1.4090909090909092,0.07689841110994408
323,60,20,8,"No, not Damocles. It's from your mother in law.",1.4090909090909092,0.06977416106137811
324,64,20,9,It looks like the blueprints were signed by your younger brother. Why do you ask?,1.4086021505376345,0.06877774698656637
325,57,23,6,A sharp rebuke cometh.,1.4069767441860466,0.06693996938422664
326,60,17,9,"The good news is you've had a long an prosperous reign. The bad news is ""shit happens"".",1.4069767441860466,0.07281313710322973
327,59,19,8,"It says here, RUN!",1.4069767441860466,0.07090948542752387
328,60,17,9,"The people's request was for a trophy 'wife', sir",1.4069767441860466,0.07281313710322973
329,60,17,9,"Your majesty, the interior decorator would like to be paid immediately.",1.4069767441860466,0.07281313710322973
330,63,16,10,"On the other hand, if the pen doesn't work....",1.404494382022472,0.07273846191370757
331,60,22,7,Any famous last swords?,1.404494382022472,0.06726660387467437
332,60,22,7,You're horoscope says you're going to have a close shave.,1.404494382022472,0.06726660387467437
333,62,18,9,"And lastly, your approval ratings are hanging by a thread. No pun intended.",1.404494382022472,0.07096140660005767
334,65,20,9,Great news Your Majesty! Izzy the Giant had a baby boy--and you'll be doing the bris.,1.4042553191489362,0.06818084095271891
335,55,21,6,Maybe I should read the abridged version of the story!,1.4024390243902438,0.06910569105691057
336,59,21,7,...and it comes with a lifetime warrantee.,1.4022988505747127,0.06831646824095204
337,57,25,5,"With regrets, a safety recall has been issued for our giant Excalibur model hanging swords . . . .",1.4022988505747127,0.06428470595867371
338,63,13,11,"Oddly enough, the candidates for Knighthood have declined your invitation",1.4022988505747127,0.07573884510846961
339,61,25,6,How's it hanging?,1.4021739130434785,0.06383915565481313
340,62,23,7,Goneril and Regan have decided to divide the kingdom equally.,1.4021739130434785,0.06568355454722916
341,62,20,8,"It's from the rope guild, sir. They say you never enrolled in their extended warranty program.",1.4,0.06851373829081123
342,57,22,6,"It says your power is hanging on by a thread. I can't tell if it's a typo, or from engineering.",1.4,0.06736330697086078
343,63,18,9,We focus-grouped the title. 'Game of One Huge Sword' did not test well.,1.4,0.07031230493106523
344,62,20,8,Your son insists it's 100% safe.,1.4,0.06851373829081123
345,63,18,9,"... and don't for goodness sake sit underneath it. Yours, Damocles.",1.4,0.07031230493106523
346,53,22,5,It was a gift from Monsieur Guillotine of France.,1.4,0.0679724441561208
347,60,24,6,"It's a gift from your Veep, Sire.",1.4,0.06476694028829147
348,60,24,6,You'll soon be worth half of what you are.,1.4,0.06476694028829147
349,60,24,6,Theatregoers have been missing our more subtle metaphors.,1.4,0.06476694028829147
350,59,26,5,"One subject wants to know how the ""swords into ploughshares"" program is going.",1.4,0.06280978159625925
351,63,18,9,"Your Majesty, Damocles would like to know ""How's it hanging""?",1.4,0.07031230493106523
352,62,17,9,It says there has been a product recall on rope.,1.3977272727272727,0.07144532060814487
353,61,19,8,Are you sure Your Majesty wouldn't like to stick it in a giant stone instead?,1.3977272727272727,0.06959310897601069
354,63,15,10,The Gillette Co. says there is an easier way.,1.3977272727272727,0.07325071232864783
355,59,23,6,May I borrow your letter opener?,1.3977272727272727,0.06573229630280293
356,60,13,10,"The decree reads that the queen shall get half of everything,sir. Everything.",1.3975903614457832,0.07654714164844653
357,59,15,9,Do you accept iTunes terms and conditions?,1.3975903614457832,0.07460299279705195
358,57,19,7,It's a recall notice for all hemp Damocles-brand sword hangers.,1.3975903614457832,0.07055416227081351
359,62,22,7,What if I just read the highlights?,1.3956043956043955,0.06607636252675388
360,60,18,8,Sire wake up! It says your monarchy is hanging by a thread!,1.3953488372093024,0.07071855116915401
361,59,20,7,"Egbert of Codswallow sends his regrets. He, too, declines your offer of knighthood.",1.3953488372093024,0.06875693178325183
362,58,22,6,Want me to keep reading sire or should we just cut to the chase?,1.3953488372093024,0.06673767943994782
363,60,18,8,There is talk about splitting the kingdom.,1.3953488372093024,0.07071855116915401
364,60,18,8,Why don't I just paraphrase this for you...,1.3953488372093024,0.07071855116915401
365,63,17,9,It's king-size.,1.3932584269662922,0.07077922040317321
366,60,15,9,"No, really. You should see their pen.",1.3928571428571428,0.07386132581529067
367,57,21,6,He says the fraying is not covered under the warranty and asks if you'd still like a repairman sent out.,1.3928571428571428,0.067785767335466
368,57,21,6,"I'm sorry your highness, the scabbard is on backorder.",1.3928571428571428,0.067785767335466
369,60,15,9,"Here's a tweet from @Dionysius: ""How's it hangin'? #return throne #keepsword""",1.3928571428571428,0.07386132581529067
370,59,17,8,"The Queen inquires again if her mother may move in, just for a little while.",1.3928571428571428,0.07189321051773706
371,60,15,9,"Hard to read, but I think it's either, Damn uncles, Darn these knees or Damocles.",1.3928571428571428,0.07386132581529067
372,57,21,6,"I think you're ok, it just says ""live BY the sword,"" nothing about UNDER it...",1.3928571428571428,0.067785767335466
373,57,21,6,"The Royal Surgeon says this isn't what he meant by ""under the knife"".",1.3928571428571428,0.067785767335466
374,65,18,9,Sire I fear you will regret the tax you put on rope.,1.391304347826087,0.06904668186054194
375,56,20,6,"And finally, the queen wishes to inform your majesty that, should you wish to summon her, you may simply pull the lever on your left.",1.3902439024390243,0.06887948524194487
376,57,18,7,The matching fork shall arrive next week,1.3902439024390243,0.0710316662443423
377,60,12,10,"Sire, the interior designer replies that the Sword of Damocles is de rigueur throne accoutrement and its removal would upset the feng shui of the room.",1.3902439024390243,0.07712872341874094
378,56,20,6,They suggest you move your throne.,1.3902439024390243,0.06887948524194487
379,58,16,8,I think we're gonna need a bigger cloak.,1.3902439024390243,0.07312052879800564
380,57,18,7,"Oddly enough, it says the axe is about to fall.",1.3902439024390243,0.0710316662443423
381,55,22,5,"Great progress is being made, your highness, on acquisition of the giant fork and spoon.",1.3902439024390243,0.0666578529877986
382,53,23,4,"Your Highness, the sheath is on back order.",1.3875,0.06534656877474833
383,42,16,4,"Yes, Your Highness, I now see the wisdom in dropping the pen-is-mightier-than-the-sword line.",1.3870967741935485,0.07748983219043554
384,62,18,8,There is grave concern about Your Majesty's new weathervane.,1.3863636363636365,0.06939019761487117
385,58,18,7,I'm guessing that this 'pen is mightier than the sword' thing isn't going to fly with you.,1.3855421686746987,0.070327986279922
386,56,22,5,"Sire, Swords-R-Us has issued a recall.",1.3855421686746987,0.06601748960425713
387,53,28,2,"And finally, sire, the people write of their concern that you can't take a hint.",1.3855421686746987,0.05896383512660236
388,52,22,4,I'm thinking the interior decorator might be a traitor.,1.3846153846153846,0.06637658141013826
389,60,19,7,"Last of all, no matter what happens next, don't kill the messenger.",1.3837209302325582,0.06853679781122625
390,55,21,5,The Prince is eager to know how you are.,1.3827160493827158,0.06705420056296428
391,59,13,9,The people have demanded term limits.,1.3827160493827158,0.07570227020620192
392,55,21,5,"""Dear King David, Please return my sword at your earliest convenience. Sincerely, Goliath",1.3827160493827158,0.06705420056296428
393,57,17,7,"Good news your highness, the shield is almost done!",1.3827160493827158,0.07150908867938062
394,56,19,6,It's a letter from the Acme Twine Company thanking you for your endorsement.,1.3827160493827158,0.06931744216607305
395,52,19,5,"It appears, Sire, that the wording is, ""Fall on your sword,"" not the other way round.",1.381578947368421,0.07000527614992552
396,62,12,10,Its a message from Mr. Trump; he says his is bigger.,1.380952380952381,0.07556397612542305
397,57,22,5,"Your Highness, the future of the kingdom hangs in the balance.",1.380952380952381,0.0653881168459467
398,62,12,10,"Sire, we have here a recall notice from the Acme String Company.",1.380952380952381,0.07556397612542305
399,58,20,6,"Right back at you... Best wishes, Damocles",1.380952380952381,0.06754604027849481
400,58,20,6,"My Lord, the opposition says their aim is not to split hairs.",1.380952380952381,0.06754604027849481
401,61,14,9,"A message from the queen, Sire: 'Sometimes, it's not good to be the king.'",1.380952380952381,0.07364137936811505
402,59,18,7,He who shall remove the sword from the cartoon shall be King!,1.380952380952381,0.0696371258018947
403,60,16,8,"Sire, your subjects humbly request that your throne be moved about six inches forward.",1.380952380952381,0.07166722418647016
